frame,id,class,score,left,top,right,bottom,metric_status
90,28,pedestrian,0.4004862207902727,918,152,974,317,FP
90,29,pedestrian,0.5873896373783173,1682,238,1786,428,FP
90,31,pedestrian,0.3479450014619334,345,166,377,257,FP
90,32,pedestrian,0.6676254272460938,195,154,211,197,TP
90,34,pedestrian,0.6902030110359192,249,153,267,198,TP
90,35,pedestrian,0.32198874208906453,564,161,582,208,FP
90,36,pedestrian,0.5309868454933167,398,159,434,258,TP
90,37,pedestrian,0.6522313356399536,436,162,466,250,FP
90,38,pedestrian,0.5465114712715149,272,156,292,206,TP
90,40,pedestrian,0.6628415004178237,643,192,663,303,FP
90,41,pedestrian,0.6874265074729919,469,158,499,256,TP
91,2,car,0.7899523377418518,1053,185,1152,220,TP
91,3,pedestrian,0.7756611704826355,489,160,535,287,TP
91,5,pedestrian,0.8265025019645691,533,166,579,281,TP
91,6,car,0.7351178526878357,1131,187,1198,222,FP
91,7,pedestrian,0.6873331250327402,656,157,707,283,FP
91,8,car,0.6495636701583862,961,184,1063,221,TP
91,17,pedestrian,0.5553665981158142,686,166,726,273,FP
91,18,pedestrian,0.8158938884735107,578,169,618,273,TP
91,28,pedestrian,0.39247649637446724,918,152,974,317,FP
91,29,pedestrian,0.575641844630751,1707,241,1811,431,FP
91,31,pedestrian,0.34098610143269475,346,166,377,258,FP
91,32,pedestrian,0.6557719111442566,195,154,211,197,TP
91,34,pedestrian,0.7009778618812561,248,153,267,198,TP
91,35,pedestrian,0.3155489672472832,566,161,584,208,FP
91,36,pedestrian,0.38139230012893677,402,158,436,257,TP
91,37,pedestrian,0.66829514503479,441,161,470,250,TP
91,38,pedestrian,0.7218130230903625,271,156,291,208,TP
91,40,pedestrian,0.6495846704094672,644,197,664,308,FP
91,41,pedestrian,0.5658484101295471,475,158,506,256,FP
92,2,car,0.7858216166496277,1053,185,1152,221,TP
92,3,pedestrian,0.7774956822395325,496,161,543,288,TP
92,5,pedestrian,0.8075669407844543,538,167,586,282,TP
92,6,car,0.7447777390480042,1131,187,1198,222,FP
92,7,pedestrian,0.6735864625320854,662,157,713,283,FP
92,8,car,0.6529274582862854,961,184,1063,221,TP
92,17,pedestrian,0.544259266153498,692,166,732,273,FP
92,18,pedestrian,0.8215182423591614,584,169,626,274,TP
92,28,pedestrian,0.3846269664469779,918,152,974,317,FP
92,29,pedestrian,0.5641290077381359,1732,245,1837,435,FP
92,31,pedestrian,0.33416637940404087,346,167,377,258,FP
92,32,pedestrian,0.6479944586753845,195,154,211,197,TP
92,34,pedestrian,0.6059711575508118,247,153,266,198,TP
92,35,pedestrian,0.30923798790233753,569,161,587,208,FP
92,36,pedestrian,0.47852596640586853,406,158,440,257,TP
92,37,pedestrian,0.5023379325866699,445,160,474,250,TP
92,38,pedestrian,0.7087329626083374,270,156,290,208,TP
92,40,pedestrian,0.6365929770012778,645,203,665,314,FP
92,41,pedestrian,0.7837855219841003,479,159,511,256,FP
93,2,car,0.7837742567062378,1053,185,1152,221,TP
93,3,pedestrian,0.7918527722358704,502,161,549,290,TP
93,5,pedestrian,0.794748067855835,547,165,593,282,TP
93,6,car,0.7260648012161255,1131,187,1198,222,FP
93,7,pedestrian,0.6601147332814437,668,158,719,283,FP
93,8,car,0.646233081817627,961,184,1063,221,TP
93,17,pedestrian,0.533374080830428,697,166,737,273,FP
93,18,pedestrian,0.7932409048080444,589,167,632,274,TP
93,28,pedestrian,0.3769344271180384,918,152,974,317,FP
93,29,pedestrian,0.5528464275833732,1757,248,1862,438,FP
93,31,pedestrian,0.32748305181596005,346,167,378,258,FP
93,32,pedestrian,0.6606093645095825,194,154,211,197,TP
93,34,pedestrian,0.5915091633796692,246,153,265,199,TP
93,35,pedestrian,0.30305322814429075,571,161,589,208,FP
93,36,pedestrian,0.5687751770019531,409,158,443,257,TP
93,37,pedestrian,0.5883881449699402,450,160,477,250,TP
93,38,pedestrian,0.6145699620246887,268,156,289,209,TP
93,40,pedestrian,0.6238611174612523,646,208,666,319,FP
93,41,pedestrian,0.7639753818511963,482,159,517,257,TP
94,2,car,0.795753538608551,1052,185,1152,221,TP
94,3,pedestrian,0.796770453453064,509,160,555,291,TP
94,5,pedestrian,0.8403993844985962,556,165,602,283,TP
94,6,car,0.7379573583602905,1131,187,1198,222,FP
94,7,pedestrian,0.6469124386158148,674,158,726,283,FP
94,8,car,0.6597150564193726,961,184,1063,221,TP
94,17,pedestrian,0.5227065992138195,703,166,743,274,FP
94,18,pedestrian,0.8069242835044861,596,166,639,275,TP
94,28,pedestrian,0.3693957385756776,918,152,974,317,FP
94,29,pedestrian,0.5417894990317057,1783,251,1887,441,FP
94,31,pedestrian,0.32093339077964084,347,167,378,259,FP
94,32,pedestrian,0.6645877957344055,194,154,210,197,TP
94,34,pedestrian,0.6298430562019348,245,154,264,200,TP
94,36,pedestrian,0.4924577474594116,413,158,446,256,TP
94,37,pedestrian,0.558650553226471,455,161,481,251,FP
94,38,pedestrian,0.4724957346916199,265,157,286,210,TP
94,40,pedestrian,0.6113838951120272,647,214,667,325,FP
94,41,pedestrian,0.7646023631095886,486,159,522,258,TP
94,43,pedestrian,0.7851034998893738,429,161,474,269,TP
95,2,car,0.7845455408096313,1053,185,1152,221,TP
95,3,pedestrian,0.7675043940544128,519,158,564,291,TP
95,5,pedestrian,0.8058742880821228,564,165,612,285,TP
95,6,car,0.7403441071510315,1131,187,1198,222,FP
95,7,pedestrian,0.6339741898434985,680,158,732,284,FP
95,8,car,0.6981380581855774,961,184,1063,221,TP
95,17,pedestrian,0.5122524672295431,708,167,748,274,FP
95,18,pedestrian,0.7948769330978394,605,165,648,276,TP
95,28,pedestrian,0.362007823804164,918,152,974,317,FP
95,29,pedestrian,0.5309537090510715,1808,255,1912,445,FP
95,31,pedestrian,0.31451472296404803,347,168,378,259,FP
95,32,pedestrian,0.6894233226776123,194,154,210,197,TP
95,34,pedestrian,0.6351772546768188,244,154,263,200,TP
95,36,pedestrian,0.6128413677215576,418,158,449,257,TP
95,37,pedestrian,0.48372510075569153,461,162,487,252,FP
95,38,pedestrian,0.4438854157924652,262,155,284,208,TP
95,40,pedestrian,0.5991562172097866,648,219,668,330,FP
95,41,pedestrian,0.8172130584716797,492,158,528,258,TP
95,43,pedestrian,0.7547848224639893,433,161,479,269,TP
96,2,car,0.789237916469574,1052,186,1152,221,TP
96,3,pedestrian,0.7937161922454834,527,158,573,292,TP
96,5,pedestrian,0.8190799355506897,571,165,620,286,TP
96,6,car,0.7373813390731812,1131,187,1198,222,FP
96,7,pedestrian,0.6212947060466285,686,158,738,284,FP
96,8,car,0.6775151491165161,961,184,1063,221,TP
96,17,pedestrian,0.5020074178849522,714,167,754,274,FP
96,18,pedestrian,0.7855415940284729,614,165,656,278,TP
96,28,pedestrian,0.35476766732808074,918,152,974,317,FP
96,29,pedestrian,0.52033463487005,1833,258,1937,448,FP
96,31,pedestrian,0.30822442850476706,347,168,379,260,FP
96,32,pedestrian,0.6836633682250977,194,154,210,197,TP
96,34,pedestrian,0.6408029794692993,244,154,262,200,TP
96,36,pedestrian,0.6520758867263794,422,158,453,257,TP
96,37,pedestrian,0.6207287907600403,467,163,493,253,FP
96,38,pedestrian,0.6989908814430237,260,154,282,209,TP
96,40,pedestrian,0.5871730928655908,649,225,669,336,FP
96,41,pedestrian,0.788493812084198,498,159,534,259,TP
96,43,pedestrian,0.7110769748687744,438,161,480,270,TP
97,2,car,0.783718466758728,1052,185,1152,221,TP
97,3,pedestrian,0.8143079280853271,536,158,585,293,TP
97,5,pedestrian,0.7864649295806885,578,165,628,288,TP
97,6,car,0.7383031249046326,1131,187,1198,223,FP
97,7,pedestrian,0.608868811925696,692,159,744,284,FP
97,8,car,0.6478050947189331,961,184,1063,221,TP
97,17,pedestrian,0.4919672695272531,719,167,759,274,FP
97,18,pedestrian,0.7291319966316223,620,167,661,279,TP
97,28,pedestrian,0.3476723139815191,919,152,974,317,FP
97,29,pedestrian,0.509927942172649,1858,262,1963,452,FP
97,31,pedestrian,0.30205993993467173,348,169,379,260,FP
97,32,pedestrian,0.6463505029678345,194,154,210,197,TP
97,34,pedestrian,0.6231648325920105,243,154,261,201,TP
97,36,pedestrian,0.6343747973442078,427,158,457,256,TP
97,37,pedestrian,0.5776770114898682,472,162,499,253,FP
97,38,pedestrian,0.6759347319602966,258,153,280,210,TP
97,40,pedestrian,0.575429631008279,650,230,670,341,FP
97,41,pedestrian,0.7733327746391296,503,159,538,260,TP
97,43,pedestrian,0.5822304487228394,444,161,482,270,TP
98,2,car,0.7837970852851868,1053,185,1152,221,TP
98,3,pedestrian,0.818679928779602,539,159,594,296,TP
98,5,pedestrian,0.7685402631759644,587,164,635,289,TP
98,6,car,0.730457067489624,1131,187,1198,223,FP
98,7,pedestrian,0.5966914356871821,699,159,750,284,FP
98,8,car,0.6799196600914001,961,184,1063,221,TP
98,17,pedestrian,0.482127924136708,725,167,765,275,FP
98,18,pedestrian,0.7318405508995056,625,167,665,281,TP
98,28,pedestrian,0.3407188677018887,919,152,974,317,FP
98,29,pedestrian,0.49972938332919603,1884,265,1988,455,FP
98,32,pedestrian,0.5754087567329407,193,154,209,197,TP
98,34,pedestrian,0.48144084215164185,242,155,259,201,TP
98,36,pedestrian,0.6535738110542297,432,158,462,256,TP
98,37,pedestrian,0.41859522461891174,476,162,502,254,TP
98,38,pedestrian,0.6378084421157837,256,153,278,211,TP
98,40,pedestrian,0.5639210383881135,651,236,671,347,FP
98,41,pedestrian,0.8041139841079712,509,159,546,260,TP
98,43,pedestrian,0.6597841382026672,450,161,488,271,TP
99,2,car,0.7897996306419373,1053,185,1152,221,TP
99,3,pedestrian,0.843155562877655,545,159,602,297,TP
99,5,pedestrian,0.7633768320083618,596,163,642,289,TP
99,6,car,0.738863468170166,1131,187,1197,223,FP
99,7,pedestrian,0.5847576069734385,705,159,756,285,FP
99,8,car,0.7002154588699341,961,184,1063,221,TP
99,17,pedestrian,0.47248536565397387,731,168,770,275,FP
99,18,pedestrian,0.7172037398815155,632,167,671,281,TP
99,28,pedestrian,0.3339044903478509,919,152,975,317,FP
99,29,pedestrian,0.4897347956626121,1909,268,2013,458,FP
99,32,pedestrian,0.5850880742073059,193,154,209,197,TP
99,34,pedestrian,0.5644181370735168,241,155,258,201,TP
99,36,pedestrian,0.7094117999076843,435,160,465,258,TP
99,37,pedestrian,0.3396103084087372,479,163,507,255,FP
99,38,pedestrian,0.5708746314048767,254,152,275,211,TP
99,40,pedestrian,0.5526426176203512,652,241,672,352,FP
99,41,pedestrian,0.8457276225090027,515,158,553,261,TP
99,43,pedestrian,0.6847894787788391,457,162,497,272,TP
100,2,car,0.7886643409729004,1053,185,1152,221,TP
100,3,pedestrian,0.8021487593650818,553,158,610,298,TP
100,5,pedestrian,0.8029009699821472,605,163,652,290,TP
100,6,car,0.7437713146209717,1131,187,1197,223,FP
100,7,pedestrian,0.5730624548339697,711,159,762,285,FP
100,8,car,0.6811458468437195,961,184,1063,221,TP
100,17,pedestrian,0.4630356583408944,736,168,776,275,FP
100,18,pedestrian,0.7028596650838852,638,167,678,282,TP
100,28,pedestrian,0.3272264005408939,919,152,975,317,FP
100,29,pedestrian,0.4799400997493598,1934,272,2038,462,FP
100,32,pedestrian,0.612805187702179,193,154,209,196,TP
100,34,pedestrian,0.3248137831687927,239,155,256,201,TP
100,36,pedestrian,0.7478534579277039,440,159,470,257,TP
100,37,pedestrian,0.3328181022405624,483,163,511,255,FP
100,38,pedestrian,0.6423588395118713,251,153,272,213,TP
100,40,pedestrian,0.5415897652679441,653,247,673,358,FP
100,41,pedestrian,0.8365716934204102,520,158,559,262,TP
100,43,pedestrian,0.7815561890602112,462,163,504,273,TP
101,2,car,0.7835477590560913,1054,185,1152,221,TP
101,3,pedestrian,0.8096544742584229,565,157,621,298,TP
101,5,pedestrian,0.8119016885757446,611,163,658,291,TP
101,6,car,0.7310906052589417,1131,186,1198,223,FP
101,7,pedestrian,0.5616012057372902,717,160,768,285,FP
101,8,car,0.6541409492492676,961,184,1063,221,TP
101,17,pedestrian,0.4537749451740765,742,168,781,275,FP
101,18,pedestrian,0.6888024717822074,644,167,684,283,TP
101,28,pedestrian,0.320681872530076,919,152,975,317,FP
101,29,pedestrian,0.4703412977543726,1959,275,2063,465,FP
101,32,pedestrian,0.6513562202453613,193,154,209,197,TP
101,34,pedestrian,0.3183175075054169,238,155,255,201,TP
101,36,pedestrian,0.759517252445221,444,158,474,258,TP
101,37,pedestrian,0.32616174019575117,487,163,515,256,FP
101,38,pedestrian,0.6043064594268799,249,155,270,214,TP
101,40,pedestrian,0.5307579699625852,654,252,674,363,FP
101,41,pedestrian,0.8182387948036194,523,158,562,262,TP
101,43,pedestrian,0.7760803699493408,467,162,509,274,TP
102,2,car,0.7927854061126709,1053,185,1152,221,TP
102,3,pedestrian,0.8427259922027588,577,157,631,301,TP
102,5,pedestrian,0.7386469841003418,616,162,663,289,TP
102,6,car,0.7254266142845154,1131,186,1198,223,FP
102,7,pedestrian,0.5503691816225444,723,160,775,285,FP
102,8,car,0.6743693947792053,961,184,1063,221,TP
102,17,pedestrian,0.444699446270595,747,169,787,276,FP
102,18,pedestrian,0.6750264223465633,650,168,690,283,TP
102,28,pedestrian,0.3142682350794745,919,152,975,317,FP
102,29,pedestrian,0.46093447179928515,1984,279,2089,469,FP
102,32,pedestrian,0.6541594862937927,193,154,209,196,TP
102,34,pedestrian,0.31195115735530854,237,155,254,201,TP
102,36,pedestrian,0.6621378660202026,449,158,478,259,TP
102,37,pedestrian,0.4579804539680481,487,163,517,256,FP
102,38,pedestrian,0.7077746391296387,246,156,268,216,TP
102,40,pedestrian,0.5201428105633334,655,258,675,369,FP
102,41,pedestrian,0.855990469455719,528,157,567,263,TP
103,2,car,0.7940233945846558,1053,185,1152,221,TP
103,3,pedestrian,0.8675896525382996,587,157,643,303,TP
103,5,pedestrian,0.7238740444183349,623,162,670,290,FP
103,6,car,0.7240805625915527,1131,186,1198,223,FP
103,7,pedestrian,0.5393617979900935,729,160,781,286,FP
103,8,car,0.6791106462478638,961,184,1063,221,TP
103,17,pedestrian,0.43580545734518306,753,169,792,276,FP
103,18,pedestrian,0.661525893899632,656,168,696,284,TP
103,28,pedestrian,0.307982870377885,919,152,975,317,FP
103,29,pedestrian,0.45171578236329946,2010,282,2114,472,FP
103,32,pedestrian,0.6537630558013916,192,154,209,196,TP
103,34,pedestrian,0.30571213420820237,236,155,253,201,TP
103,36,pedestrian,0.7564644813537598,453,159,482,260,TP
103,37,pedestrian,0.8005610108375549,487,165,520,262,FP
103,38,pedestrian,0.7209969758987427,244,156,265,216,TP
103,40,pedestrian,0.5097399543520668,656,263,676,374,FP
103,41,pedestrian,0.8416917324066162,533,157,575,263,TP
104,2,car,0.7907424569129944,1053,185,1152,221,TP
104,3,pedestrian,0.8419129252433777,594,157,653,305,TP
104,5,pedestrian,0.7093965635299682,629,162,676,291,FP
104,6,car,0.7132241129875183,1131,186,1198,223,FP
104,7,pedestrian,0.5285745620302916,735,161,787,286,FP
104,8,car,0.6277017593383789,961,184,1063,221,TP
104,18,pedestrian,0.6482953760216393,662,168,702,284,TP
104,28,pedestrian,0.3018232129703273,919,152,975,317,FP
104,29,pedestrian,0.4426814667160335,2035,286,2139,476,FP
104,32,pedestrian,0.6257917284965515,192,155,208,196,TP
104,36,pedestrian,0.7730198502540588,457,160,486,261,TP
104,37,pedestrian,0.8199869394302368,490,166,527,267,FP
104,38,pedestrian,0.6854308843612671,241,155,263,216,TP
104,40,pedestrian,0.4995451552650254,657,269,677,380,FP
104,41,pedestrian,0.8279361724853516,537,158,581,264,TP
104,44,pedestrian,0.7032185196876526,262,152,284,204,TP
105,2,car,0.7932136058807373,1053,185,1152,221,TP
105,3,pedestrian,0.8800157308578491,603,157,660,306,TP
105,5,pedestrian,0.6952086322593688,636,162,683,291,FP
105,6,car,0.7306980490684509,1132,186,1198,223,FP
105,7,pedestrian,0.5180030707896858,741,161,793,286,FP
105,8,car,0.6544568538665771,961,184,1063,221,TP
105,18,pedestrian,0.6353294685012065,668,169,708,284,FP
105,29,pedestrian,0.4338278373817128,2060,289,2164,479,FP
105,32,pedestrian,0.5860844254493713,192,155,208,196,TP
105,36,pedestrian,0.7703598737716675,461,159,490,261,TP
105,37,pedestrian,0.8389013409614563,493,166,532,271,TP
105,38,pedestrian,0.6354168653488159,237,155,260,216,TP
105,40,pedestrian,0.48955425215972487,658,274,678,385,FP
105,41,pedestrian,0.8174840807914734,540,158,586,265,TP
105,44,pedestrian,0.7157142758369446,261,152,283,204,TP
106,2,car,0.789283812046051,1054,185,1152,221,TP
106,3,pedestrian,0.8370050191879272,613,155,667,306,TP
106,5,pedestrian,0.6813044596141814,642,163,690,291,TP
106,6,car,0.7329167723655701,1131,186,1197,223,FP
106,7,pedestrian,0.5076430093738921,748,161,799,287,FP
106,8,car,0.7040024995803833,961,184,1063,221,TP
106,18,pedestrian,0.6226228791311824,674,169,714,285,FP
106,29,pedestrian,0.42515128063407853,2085,292,2189,482,FP
106,32,pedestrian,0.5313576459884644,191,155,208,196,TP
106,36,pedestrian,0.8041725754737854,465,159,495,262,TP
106,37,pedestrian,0.840709924697876,496,165,537,273,TP
106,38,pedestrian,0.7459059953689575,235,156,257,217,TP
106,40,pedestrian,0.4797631671165304,659,280,679,391,FP
106,41,pedestrian,0.817444384098053,544,158,590,266,TP
106,44,pedestrian,0.7579493522644043,261,152,282,204,TP
107,2,car,0.791761577129364,1054,185,1152,221,TP
107,3,pedestrian,0.8202649188041687,620,155,675,307,TP
107,5,pedestrian,0.6676783704218978,649,163,696,292,TP
107,6,car,0.7297493815422058,1132,186,1198,222,FP
107,7,pedestrian,0.4974901491864142,754,161,805,287,FP
107,8,car,0.6552645564079285,961,184,1063,221,TP
107,18,pedestrian,0.6101704215485587,680,170,721,285,FP
107,29,pedestrian,0.41664825502139696,2110,296,2215,486,FP
107,32,pedestrian,0.4948032796382904,191,155,207,196,TP
107,36,pedestrian,0.8121142387390137,469,158,499,262,TP
107,37,pedestrian,0.8357694745063782,503,164,546,275,TP
107,38,pedestrian,0.6940587759017944,232,155,255,216,TP
107,40,pedestrian,0.47016790377419976,660,285,680,396,FP
107,41,pedestrian,0.8647489547729492,553,157,598,266,TP
107,44,pedestrian,0.7694807052612305,260,152,281,204,TP
107,45,pedestrian,0.741828203201294,636,169,659,307,FP
108,2,car,0.7925422787666321,1054,185,1153,221,TP
108,3,pedestrian,0.8038596204280853,627,155,682,309,TP
108,5,pedestrian,0.6543248030134599,655,163,703,292,TP
108,6,car,0.7366172671318054,1132,186,1198,222,FP
108,7,pedestrian,0.48754034620268594,760,162,811,287,FP
108,8,car,0.6474090814590454,961,184,1063,221,TP
108,18,pedestrian,0.5979670131175875,687,170,727,285,FP
108,29,pedestrian,0.408315289920969,2136,299,2240,489,FP
108,32,pedestrian,0.4127402603626251,190,156,206,196,TP
108,36,pedestrian,0.846927285194397,473,158,505,264,TP
108,37,pedestrian,0.7481787204742432,509,163,553,277,TP
108,38,pedestrian,0.7948548793792725,229,154,252,217,TP
108,40,pedestrian,0.4607645456987158,661,291,681,402,FP
108,41,pedestrian,0.8069512248039246,560,157,607,268,TP
108,44,pedestrian,0.8051870465278625,259,152,280,204,TP
108,45,pedestrian,0.6085996031761169,638,178,660,309,FP
109,2,car,0.8047460317611694,1054,185,1152,221,TP
109,3,pedestrian,0.7877824280195236,635,155,690,309,TP
109,5,pedestrian,0.6412383069531906,662,164,709,292,TP
109,6,car,0.7317335605621338,1132,186,1198,222,FP
109,7,pedestrian,0.4777895392786322,766,162,817,287,FP
109,8,car,0.681929349899292,961,184,1062,221,TP
109,18,pedestrian,0.5860076728552357,693,170,733,286,FP
109,29,pedestrian,0.4001489841225496,2161,303,2265,493,FP
109,32,pedestrian,0.33359819650650024,189,157,205,196,TP
109,36,pedestrian,0.824798583984375,477,159,511,265,TP
109,37,pedestrian,0.7902966737747192,514,163,561,279,TP
109,38,pedestrian,0.7661789655685425,227,153,249,217,TP
109,40,pedestrian,0.45154925478474145,662,296,682,407,FP
109,41,pedestrian,0.8021693825721741,566,157,615,269,TP
109,44,pedestrian,0.7846014499664307,258,152,279,204,TP
109,45,pedestrian,0.5964276111125946,643,187,665,318,FP
110,2,car,0.8043156862258911,1054,185,1152,221,TP
110,3,pedestrian,0.7720267794591331,642,156,697,310,TP
110,5,pedestrian,0.6284135408141268,668,164,716,292,TP
110,6,car,0.7343006730079651,1132,187,1198,222,FP
110,7,pedestrian,0.46823374849305954,772,162,824,288,FP
110,8,car,0.6262020468711853,961,184,1062,221,TP
110,18,pedestrian,0.5742875193981309,699,171,739,286,FP
110,28,pedestrian,0.6285040378570557,927,155,978,292,FP
110,29,pedestrian,0.3921460044400986,2186,306,2290,496,FP
110,32,pedestrian,0.41806748509407043,188,158,204,197,TP
110,36,pedestrian,0.8114721775054932,480,159,515,266,TP
110,37,pedestrian,0.8416430354118347,519,163,568,281,TP
110,38,pedestrian,0.7842599749565125,224,154,247,218,TP
110,40,pedestrian,0.4425182696890466,663,302,683,413,FP
110,41,pedestrian,0.8472754955291748,572,157,622,271,TP
110,44,pedestrian,0.7732593417167664,258,152,279,205,TP
110,45,pedestrian,0.5844990588903427,649,195,671,326,FP
110,47,pedestrian,0.7026200294494629,910,153,950,320,FP
111,2,car,0.792966902256012,1054,185,1152,221,TP
